path,type,required,constraints,description
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].ArnNbr,string,N,"{""maxLength"":25,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",Please enter ARN (Donation reference Number)
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DoneePAN,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail,object,Y,,
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.AddrDetail,string,Y,"{""minLength"":1,""maxLength"":200,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict,string,Y,"{""minLength"":1,""maxLength"":50,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.StateCode,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""01"",""02"",""03"",""04"",""05"",""06"",""07"",""08"",""09"",""10"",""11"",""12"",""13"",""14"",""15"",""16"",""17"",""18"",""19"",""20"",""21"",""22"",""23"",""24"",""25"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]}","01-Andaman and Nicobar islands, 02-Andhra Pradesh, 03-Arunachal Pradesh, 04-Assam, 05-Bihar, 06-Chandigarh, 07-Dadra Nagar and Haveli, 08-Daman and Diu, 09- Delhi, 10- Goa, 11-Gujarat, 12- Haryana, 13- Himachal Pradesh, 14-Jammu and Kashmir, 15- Karnataka, 16- Kerala, 17- Lakshadweep, 18-Madhya Pradesh, 19-Maharashtra, 20-Manipur, 21-Meghalaya, 22-Mizoram, 23-Nagaland, 24- Odisha, 25- Puducherry, 26- Punjab, 27-Rajasthan, 28- Sikkim, 29-Tamil Nadu, 30- Tripura, 31-Uttar Pradesh, 32- West Bengal, 33- Chhattisgarh, 34- Uttarakhand, 35- Jharkhand, 36- Telangana, 37- Ladakh"
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.PinCode,integer,Y,"{""minimum"":100000,""maximum"":999999,""exclusiveMinimum"":false,""pattern"":""[1-9]{1}[0-9]{5}""}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmtCash,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmtOtherMode,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].TransactionRefNum,string,N,"{""maxLength"":50}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].IFSCCode,string,N,"{""maxLength"":11,""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{4}[0][A-Z0-9]{6}""]}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].EligibleDonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqdCash,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqdOtherMode,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqd,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don100PercentApprReqd.TotEligibleDon100PercentApprReqd,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd,object,N,,
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan,array,N,"{""minItems"":1}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[],object,Y,,
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DoneeWithPanName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].ArnNbr,string,N,"{""maxLength"":25,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",Please enter ARN (Donation reference Number)
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DoneePAN,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail,object,Y,,
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.AddrDetail,string,Y,"{""minLength"":1,""maxLength"":200,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict,string,Y,"{""minLength"":1,""maxLength"":50,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.StateCode,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""01"",""02"",""03"",""04"",""05"",""06"",""07"",""08"",""09"",""10"",""11"",""12"",""13"",""14"",""15"",""16"",""17"",""18"",""19"",""20"",""21"",""22"",""23"",""24"",""25"",""26"",""27"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37""]}","01-Andaman and Nicobar islands, 02-Andhra Pradesh, 03-Arunachal Pradesh, 04-Assam, 05-Bihar, 06-Chandigarh, 07-Dadra Nagar and Haveli, 08-Daman and Diu, 09- Delhi, 10- Goa, 11-Gujarat, 12- Haryana, 13- Himachal Pradesh, 14-Jammu and Kashmir, 15- Karnataka, 16- Kerala, 17- Lakshadweep, 18-Madhya Pradesh, 19-Maharashtra, 20-Manipur, 21-Meghalaya, 22-Mizoram, 23-Nagaland, 24- Odisha, 25- Puducherry, 26- Punjab, 27-Rajasthan, 28- Sikkim, 29-Tamil Nadu, 30- Tripura, 31-Uttar Pradesh, 32- West Bengal, 33- Chhattisgarh, 34- Uttarakhand, 35- Jharkhand, 36- Telangana, 37- Ladakh"
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.PinCode,integer,Y,"{""minimum"":100000,""maximum"":999999,""exclusiveMinimum"":false,""pattern"":""[1-9]{1}[0-9]{5}""}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmtCash,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmtOtherMode,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].TransactionRefNum,string,N,"{""maxLength"":50}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].IFSCCode,string,N,"{""maxLength"":11,""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{4}[0][A-Z0-9]{6}""]}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].EligibleDonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqdCash,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqdOtherMode,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqd,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.Don50PercentApprReqd.TotEligibleDon50PercentApprReqd,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.TotalDonationsUs80GCash,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.TotalDonationsUs80GOtherMode,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.TotalDonationsUs80G,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80G.TotalEligibleDonationsUs80G,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80GGC,object,N,,
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails,array,N,,
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[],object,Y,,
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].DonationDate,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date of Donation in YYYY-MM-DD format
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].DonationAmtCash,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].DonationAmtOtherMode,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].TransactionRefNum,string,N,"{""maxLength"":50}",
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].IFSCCode,string,N,"{""maxLength"":11,""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{4}[0][A-Z0-9]{6}""]}",
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].DonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].EligibleDonationAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].PoliticalPartyName,string,N,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].PoliticalPartyPAN,string,N,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR4.Schedule80GGC.TotalDonationAmtCash80GGC,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80GGC.TotalDonationAmtOtherMode80GGC,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80GGC.TotalDonationsUs80GGC,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80GGC.TotalEligibleDonationAmt80GGC,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80DD,object,N,,
ITR.ITR4.Schedule80DD.NatureOfDisability,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}",1 : Dependent person with disability  ; 2 : Dependent person with severe disability
ITR.ITR4.Schedule80DD.TypeOfDisability,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}","1 : autism, cerebral palsy, or multiple disabilities ; 2 : others; "
ITR.ITR4.Schedule80DD.DeductionAmount,integer,Y,"{""minimum"":0,""maximum"":99999999999999}",
ITR.ITR4.Schedule80DD.DependentType,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8""]}",1. Spouse; 2. Son; 3. Daughter; 4. Father; 5. Mother; 6. Brother; 7. Sister; 8. Member of the HUF (in case of HUF)
ITR.ITR4.Schedule80DD.DependentPan,string,N,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR4.Schedule80DD.DependentAadhaar,string,N,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[0-9]{12}""]}",
ITR.ITR4.Schedule80DD.Form10IAAckNum,string,N,"{""maxLength"":15}",
ITR.ITR4.Schedule80DD.UDIDNum,string,N,"{""maxLength"":18}",
ITR.ITR4.Schedule80U,object,N,,
ITR.ITR4.Schedule80U.NatureOfDisability,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}",1 : Self with disability  ; 2 : Self with severe disability
ITR.ITR4.Schedule80U.TypeOfDisability,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}","1 : autism, cerebral palsy, or multiple disabilities ; 2 : others; "
ITR.ITR4.Schedule80U.DeductionAmount,integer,Y,"{""minimum"":0,""maximum"":99999999999999}",
ITR.ITR4.Schedule80U.Form10IAAckNum,string,N,"{""maxLength"":15}",
ITR.ITR4.Schedule80U.UDIDNum,string,N,"{""maxLength"":18}",
ITR.ITR4.Schedule80E,object,N,,
ITR.ITR4.Schedule80E.Schedule80EDtls,array,Y,,
ITR.ITR4.Schedule80E.Schedule80EDtls[],object,Y,,
ITR.ITR4.Schedule80E.Schedule80EDtls[].LoanTknFrom,string,Y,"{""enum"":[""B"",""I""]}","B: Bank, I: Institution"
ITR.ITR4.Schedule80E.Schedule80EDtls[].BankOrInstnName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80E.Schedule80EDtls[].LoanAccNoOfBankOrInstnRefNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR4.Schedule80E.Schedule80EDtls[].DateofLoan,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date in YYYY-MM-DD format
ITR.ITR4.Schedule80E.Schedule80EDtls[].TotalLoanAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80E.Schedule80EDtls[].LoanOutstndngAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80E.Schedule80EDtls[].Interest80E,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80E.TotalInterest80E,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EE,object,N,,
ITR.ITR4.Schedule80EE.Schedule80EEDtls,array,Y,,
ITR.ITR4.Schedule80EE.Schedule80EEDtls[],object,Y,,
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].LoanTknFrom,string,Y,"{""enum"":[""B"",""I""]}","B: Bank, I: Institution"
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].BankOrInstnName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].LoanAccNoOfBankOrInstnRefNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].DateofLoan,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date in YYYY-MM-DD format
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].TotalLoanAmt,integer,Y,"{""minimum"":0,""maximum"":3500000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].LoanOutstndngAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].Interest80EE,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EE.TotalInterest80EE,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEA,object,N,,
ITR.ITR4.Schedule80EEA.PropStmpDtyVal,integer,Y,"{""minimum"":0,""maximum"":4500000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEA.Schedule80EEADtls,array,Y,,
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[],object,Y,,
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].LoanTknFrom,string,Y,"{""enum"":[""B"",""I""]}","B: Bank, I: Institution"
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].BankOrInstnName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].LoanAccNoOfBankOrInstnRefNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].DateofLoan,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date in YYYY-MM-DD format
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].TotalLoanAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].LoanOutstndngAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].Interest80EEA,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEA.TotalInterest80EEA,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEB,object,N,,
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls,array,Y,,
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[],object,Y,,
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].LoanTknFrom,string,Y,"{""enum"":[""B"",""I""]}","B: Bank, I: Institution"
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].BankOrInstnName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].LoanAccNoOfBankOrInstnRefNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].DateofLoan,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date in YYYY-MM-DD format
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].TotalLoanAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].LoanOutstndngAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].VehicleRegNo,string,Y,"{""minLength"":1,""maxLength"":11,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
