path,type,required,constraints,description
ITR.ITR1.Schedule80GGC.TotalEligibleDonationAmt80GGC,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80D,object,N,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth,object,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.SeniorCitizenFlag,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""Y|N|S""]}",Y - Yes; N - No; S - Not claiming for Self/ Family
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.SelfAndFamily,integer,N,"{""minimum"":0,""maximum"":25000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.HealthInsPremSlfFam,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls,object,N,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls,array,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[],object,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].InsurerName,string,Y,"{""maxLength"":125}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].PolicyNo,string,Y,"{""maxLength"":75}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].HealthInsAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.TotalPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpSlfFam,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.SelfAndFamilySeniorCitizen,integer,N,"{""minimum"":0,""maximum"":50000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremSlfFamSrCtzn,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls,object,N,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls,array,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[],object,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].InsurerName,string,Y,"{""maxLength"":125}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].PolicyNo,string,Y,"{""maxLength"":75}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].HealthInsAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.TotalPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpSlfFamSrCtzn,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.MedicalExpSlfFamSrCtzn,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.ParentsSeniorCitizenFlag,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""Y|N|P""]}",Y - Yes; N - No; P - Not claiming for Parents
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Parents,integer,N,"{""minimum"":0,""maximum"":25000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremParents,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls,object,N,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls,array,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[],object,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].InsurerName,string,Y,"{""maxLength"":125}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].PolicyNo,string,Y,"{""maxLength"":75}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].HealthInsAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.TotalPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpParents,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.ParentsSeniorCitizen,integer,N,"{""minimum"":0,""maximum"":50000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremParentsSrCtzn,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls,object,N,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls,array,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[],object,Y,,
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].InsurerName,string,Y,"{""maxLength"":125}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].PolicyNo,string,Y,"{""maxLength"":75}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].HealthInsAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.TotalPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpParentsSrCtzn,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.MedicalExpParentsSrCtzn,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.EligibleAmountOfDedn,integer,Y,"{""minimum"":0,""maximum"":100000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR1.Schedule80DD,object,N,,
ITR.ITR1.Schedule80DD.NatureOfDisability,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}",1 : Dependent person with disability  ; 2 : Dependent person with severe disability
ITR.ITR1.Schedule80DD.TypeOfDisability,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}","1 : autism, cerebral palsy, or multiple disabilities; 2 : others;"
ITR.ITR1.Schedule80DD.DeductionAmount,integer,Y,"{""minimum"":0,""maximum"":99999999999999}",
ITR.ITR1.Schedule80DD.DependentType,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2"",""3"",""4"",""5"",""6"",""7""]}",1. Spouse; 2. Son; 3. Daughter; 4. Father; 5. Mother; 6. Brother; 7. Sister;
ITR.ITR1.Schedule80DD.DependentPan,string,N,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR1.Schedule80DD.DependentAadhaar,string,N,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[0-9]{12}""]}",
ITR.ITR1.Schedule80DD.Form10IAAckNum,string,N,"{""maxLength"":15}",
ITR.ITR1.Schedule80DD.UDIDNum,string,N,"{""maxLength"":18}",
ITR.ITR1.Schedule80U,object,N,,
ITR.ITR1.Schedule80U.NatureOfDisability,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}",1 : Self with disability  ; 2 : Self with severe disability
ITR.ITR1.Schedule80U.TypeOfDisability,string,Y,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""1"",""2""]}","1 : autism, cerebral palsy, or multiple disabilities; 2 : others;"
ITR.ITR1.Schedule80U.DeductionAmount,integer,Y,"{""minimum"":0,""maximum"":99999999999999}",
ITR.ITR1.Schedule80U.Form10IAAckNum,string,N,"{""maxLength"":15}",
ITR.ITR1.Schedule80U.UDIDNum,string,N,"{""maxLength"":18}",
ITR.ITR1.Schedule80E,object,N,,
ITR.ITR1.Schedule80E.Schedule80EDtls,array,Y,,
ITR.ITR1.Schedule80E.Schedule80EDtls[],object,Y,,
ITR.ITR1.Schedule80E.Schedule80EDtls[].LoanTknFrom,string,Y,"{""enum"":[""B"",""I""]}","B: Bank, I: Institution"
ITR.ITR1.Schedule80E.Schedule80EDtls[].BankOrInstnName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR1.Schedule80E.Schedule80EDtls[].LoanAccNoOfBankOrInstnRefNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR1.Schedule80E.Schedule80EDtls[].DateofLoan,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date in YYYY-MM-DD format
ITR.ITR1.Schedule80E.Schedule80EDtls[].TotalLoanAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80E.Schedule80EDtls[].LoanOutstndngAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80E.Schedule80EDtls[].Interest80E,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80E.TotalInterest80E,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EE,object,N,,
ITR.ITR1.Schedule80EE.Schedule80EEDtls,array,Y,,
ITR.ITR1.Schedule80EE.Schedule80EEDtls[],object,Y,,
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].LoanTknFrom,string,Y,"{""enum"":[""B"",""I""]}","B: Bank, I: Institution"
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].BankOrInstnName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].LoanAccNoOfBankOrInstnRefNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].DateofLoan,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date in YYYY-MM-DD format
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].TotalLoanAmt,integer,Y,"{""minimum"":0,""maximum"":3500000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].LoanOutstndngAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EE.Schedule80EEDtls[].Interest80EE,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EE.TotalInterest80EE,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEA,object,N,,
ITR.ITR1.Schedule80EEA.PropStmpDtyVal,integer,Y,"{""minimum"":0,""maximum"":4500000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEA.Schedule80EEADtls,array,Y,,
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[],object,Y,,
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].LoanTknFrom,string,Y,"{""enum"":[""B"",""I""]}","B: Bank, I: Institution"
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].BankOrInstnName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].LoanAccNoOfBankOrInstnRefNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].DateofLoan,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date in YYYY-MM-DD format
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].TotalLoanAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].LoanOutstndngAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEA.Schedule80EEADtls[].Interest80EEA,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEA.TotalInterest80EEA,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEB,object,N,,
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls,array,Y,,
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[],object,Y,,
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].LoanTknFrom,string,Y,"{""enum"":[""B"",""I""]}","B: Bank, I: Institution"
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].BankOrInstnName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].LoanAccNoOfBankOrInstnRefNo,string,Y,"{""minLength"":1,""maxLength"":20,""allOfPatterns"":["".*[0-9]"","".*[1-9].*""]}",
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].DateofLoan,string,Y,"{""pattern"":""([12]\\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\\d|3[01]))""}",Date in YYYY-MM-DD format
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].TotalLoanAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].LoanOutstndngAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].VehicleRegNo,string,Y,"{""minLength"":1,""maxLength"":11,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR1.Schedule80EEB.Schedule80EEBDtls[].Interest80EEB,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80EEB.TotalInterest80EEB,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80C,object,N,,
ITR.ITR1.Schedule80C.Schedule80CDtls,array,Y,,
ITR.ITR1.Schedule80C.Schedule80CDtls[],object,Y,,
ITR.ITR1.Schedule80C.Schedule80CDtls[].Amount,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.Schedule80C.Schedule80CDtls[].IdentificationNo,string,Y,"{""maxLength"":50}",
ITR.ITR1.Schedule80C.TotalAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.ScheduleEA10_13A,object,N,,
ITR.ITR1.ScheduleEA10_13A.Placeofwork,string,Y,"{""enum"":[""1"",""2""]}","1: Metro, 2: Non-Metro"
ITR.ITR1.ScheduleEA10_13A.ActlHRARecv,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.ScheduleEA10_13A.ActlRentPaid,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.ScheduleEA10_13A.DtlsSalUsSec171,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.ScheduleEA10_13A.BasicSalary,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.ScheduleEA10_13A.DearnessAllwnc,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.ScheduleEA10_13A.ActlRentPaid10Per,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.ScheduleEA10_13A.Sal40Or50Per,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.ScheduleEA10_13A.EligbleExmpAllwncUs13A,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.TDSonSalaries,object,N,,Salary TDS details
ITR.ITR1.TDSonSalaries.TDSonSalary,array,N,"{""minItems"":1}",
ITR.ITR1.TDSonSalaries.TDSonSalary[],object,Y,,
ITR.ITR1.TDSonSalaries.TDSonSalary[].EmployerOrDeductorOrCollectDetl,object,Y,,Dedcutor Details
ITR.ITR1.TDSonSalaries.TDSonSalary[].EmployerOrDeductorOrCollectDetl.TAN,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""HYD[A-Z][0-9]{5}[A-Z]|VPN[A-Z][0-9]{5}[A-Z]|BBN[A-Z][0-9]{5}[A-Z]|BPL[A-Z][0-9]{5}[A-Z]|JBP[A-Z][0-9]{5}[A-Z]|CHE[A-Z][0-9]{5}[A-Z]|CMB[A-Z][0-9]{5}[A-Z]|MRI[A-Z][0-9]{5}[A-Z]|DEL[A-Z][0-9]{5}[A-Z]|CAL[A-Z][0-9]{5}[A-Z]|MRT[A-Z][0-9]{5}[A-Z]|AHM[A-Z][0-9]{5}[A-Z]|BRD[A-Z][0-9]{5}[A-Z]|RKT[A-Z][0-9]{5}[A-Z]|SRT[A-Z][0-9]{5}[A-Z]|BLR[A-Z][0-9]{5}[A-Z]|AGR[A-Z][0-9]{5}[A-Z]|KNP[A-Z][0-9]{5}[A-Z]|CHN[A-Z][0-9]{5}[A-Z]|TVD[A-Z][0-9]{5}[A-Z]|ALD[A-Z][0-9]{5}[A-Z]|LKN[A-Z][0-9]{5}[A-Z]|MUM[A-Z][0-9]{5}[A-Z]|NGP[A-Z][0-9]{5}[A-Z]|AMR[A-Z][0-9]{5}[A-Z]|JLD[A-Z][0-9]{5}[A-Z]|PTL[A-Z][0-9]{5}[A-Z]|RTK[A-Z][0-9]{5}[A-Z]|KLP[A-Z][0-9]{5}[A-Z]|NSK[A-Z][0-9]{5}[A-Z]|PNE[A-Z][0-9]{5}[A-Z]|PTN[A-Z][0-9]{5}[A-Z]|RCH[A-Z][0-9]{5}[A-Z]|JDH[A-Z][0-9]{5}[A-Z]|JPR[A-Z][0-9]{5}[A-Z]|SHL[A-Z][0-9]{5}[A-Z]""]}",
ITR.ITR1.TDSonSalaries.TDSonSalary[].EmployerOrDeductorOrCollectDetl.EmployerOrDeductorOrCollecterName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR1.TDSonSalaries.TDSonSalary[].IncChrgSal,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.TDSonSalaries.TDSonSalary[].TotalTDSSal,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.TDSonSalaries.TotalTDSonSalaries,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR1.TDSonOthThanSals,object,N,,22. Details of Tax Deducted at Source on Interest [As per Form 16 A issued by Deductor(s)]
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal,array,N,"{""minItems"":1}",
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[],object,Y,,
ITR.ITR1.TDSonOthThanSals.TDSonOthThanSal[].EmployerOrDeductorOrCollectDetl,object,Y,,Dedcutor Details
